title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Fuente Fuente OpusX Robusto (Box of 29),https://cigarprimestore.com/en/product/arturo-fuente-opus-x-robusto/,Arturo Fuente,Opus X,Dominican Rosado,Robusto,5.25x50,29,935.09,true
