title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Hoyo de Monterrey Excalibur 5.2x50 Box of 20,https://windycitycigars.com/excalibur-epicure-natural-cigars-5-14-x-50-box-of-20/,Hoyo de Monterrey,Excalibur,Connecticut Shade,Epicure,5.2x50,20,167.73,true
