cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock,current_promotions_applied
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|MAD|BOX25,,https://stogiesworldclasscigars.com/product/padron-1964-diplomatico-maduro-2/
CAO|CAO|FLATHEAD|V770BIGBLOCK|V770BIGBLOCK|7x70|CT|BOX24,,https://stogiesworldclasscigars.com/product/cao-flathead-big-block-2/
COHIBA||REDDOT|CHURCHILL|CHURCHILL|7x49|CAM|BOX25,,https://stogiesworldclasscigars.com/product/cohiba-red-dot-churchill-2/
MYFATHER|MYFATHER|LEBIJOU1922|TORO|TORO|6.5x52|NIC|BOX23,,https://stogiesworldclasscigars.com/product/my-father-le-bijou-toro-2/
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SHORTSTORY|SHORTSTORY|4x49|CAM|BOX25,,https://stogiesworldclasscigars.com/product/arturo-fuente-hemingway-short-story-natural-2/
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SHORTSTORY|SHORTSTORY|4x49|MAD|BOX25,,https://stogiesworldclasscigars.com/product/arturo-fuente-hemingway-short-story-maduro-2/
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|BESTSELLER|BESTSELLER|4.5x55|CAM|BOX25,,https://stogiesworldclasscigars.com/product/arturo-fuente-hemingway-best-seller-natural-2/
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|BETWEENTHELINES|BETWEENTHELINES|4.5x54|CAM|BOX25,,https://stogiesworldclasscigars.com/product/arturo-fuente-hemingway-between-the-lines-2/
