title,url,brand,line,size,box_qty,price,in_stock
Padron 1964 Anniversary 7x50 Box of 25,https://cigarcellarofmiami.com/product/padron-1964-aniversario-diplomatico-maudro-25-ct-box/,Padron,1964 Anniversary,7x50,25,422.50,true
