title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Arturo Fuente Hemingway 7x48 (Box of 25),https://www.cuencacigars.com/arturo-fuente-hemingway-v-classic-cigars-box-of-25/,Arturo Fuente,Hemingway,Natural,,7x48,25,273.94,true
