title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Padron 1964 Anniversary 7x50 Box of 25,https://lmcigars.com/product/padron-1964-anniversary-series-diplomatico-maduro/?srsltid=AfmBOopwcB9QPlgrkCuI0VsJJPLkH6ewBUF9OYA15ItFeoDYtYHyBHZX,Padron,1964 Anniversary,Maduro,,7x50,25,455,true
