title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Fuente Fuente OpusX Robusto (Box of 29),https://mailcubancigars.com/product/opus-x-robusto-n-29/,Arturo Fuente,OpusX,Dominican,Robusto,5.25x50,29,1425,true
