cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock,current_promotions_applied
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|CLASSIC|CLASSIC|7x48|CAM|BOX25,Classic,https://iheartcigars.com/products/hemingway-classic-natural?_pos=4&_sid=5f6935bdf&_ss=r,Arturo Fuente,Hemingway,Cameroon,Classic,7x48,25,260.0,True,
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SHORTSTORY|SHORTSTORY|4x49|CAM|BOX25,Short Story,https://iheartcigars.com/products/hemingway-short-story?_pos=3&_sid=5f6935bdf&_ss=r,Arturo Fuente,Hemingway,Cameroon,Short Story,4x49,25,167.99,True,
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|BETWEENTHELINES|BETWEENTHELINES|4.5x54|CAM|BOX25,Between the Lines,https://iheartcigars.com/products/hemingway-between-the-lines?_pos=1&_sid=5f6935bdf&_ss=r,Arturo Fuente,Hemingway,Cameroon,Between the Lines,4.5x54,25,455.0,True,
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|BESTSELLER|BESTSELLER|4.5x55|CAM|BOX25,Best Seller,https://iheartcigars.com/products/hemingway-best-seller?_pos=2&_sid=5f6935bdf&_ss=r,Arturo Fuente,Hemingway,Cameroon,Best Seller,4.5x55,25,199.0,True,
ARTUROFUENTE|ARTUROFUENTE|OPUSX|BELICOSOXXX|BELICOSOXXX|4.625x49|DOM|BOX42,Belicoso XXX,https://iheartcigars.com/products/opusx-belicosos-xxx?_pos=4&_sid=b180f5be7&_ss=r,Arturo Fuente,Opus X,Dominican Rosado,Belicoso XXX,4.625x49,42,1250.0,True,
ASHTON|ASHTON|VSG|ROBUSTO|ROBUSTO|5.5x50|ECU|BOX24,Robusto,https://iheartcigars.com/products/vsg-robusto?_pos=1&_sid=4e7bfaa68&_ss=r,Ashton,VSG,Ecuadorian Sun Grown,Robusto,5.5x50,24,325.0,True,
ASHTON|ASHTON|VSG|ENCHANTMENT|ENCHANTMENT|5.5x48|ECU|BOX22,Enchantment,https://iheartcigars.com/products/vsg-enchantment?_pos=2&_sid=4e7bfaa68&_ss=r,Ashton,VSG,Ecuadorian Sun Grown,Enchantment,5.5x48,22,380.0,True,
ASHTON|ASHTON|VSG|WIZARD|WIZARD|7x52|ECU|BOX37,Wizard,https://iheartcigars.com/products/vsg-wizard?_pos=3&_sid=4e7bfaa68&_ss=r,Ashton,VSG,Ecuadorian Sun Grown,Wizard,7x52,37,688.0,True,
DREWESTATE|DREWESTATE|LIGAPRIVADANO.9|ROBUSTO|ROBUSTO|5x54|CON|BOX24,Robusto,https://iheartcigars.com/products/no-9-robusto?_pos=2&_sid=a3f5908e1&_ss=r,Drew Estate,Liga Privada No. 9,Connecticut Broadleaf Oscuro,Robusto,5x54,24,375.0,True,
PERDOMO|PERDOMO|RESERVE10THANNIVERSARYCHAMPAGNE|EPICURE|EPICURE|6x54|ECU|BOX25,Epicure,https://iheartcigars.com/products/10th-anniversary-champagne-epicure?_pos=4&_sid=2e97b3f07&_ss=r,Perdomo,Reserve 10th Anniversary Champagne,Ecuadorian Connecticut,Epicure,6x54,25,245.0,True,
