cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
DREWESTATE|DREWESTATE|HERRERAESTELINORTENO|LONSDALEDELUXE|LONSDALEDELUXE|6.25x44|MAD|BOX25,,https://www.cigarsdirect.com/collections/herrera-esteli-by-drew-estate-norteno/products/herrera-esteli-by-drew-estate-norteno-lonsdale?variant=31084935413857
ARTUROFUENTE|ARTUROFUENTE|OPUSX|ROBUSTO|ROBUSTO|5.25x50|DOM|BOX29,,Fuente Fuente OpusX Robusto (Box of 29),https://www.cigarsdirect.com/collections/arturo-fuente-opus-x/products/arturo-fuente-opus-x-robusto?variant=19712418119777
ROMEOYJULIETA|ROMEOYJULIETA|1875|CHURCHILL|CHURCHILL|7x50|CAM|BOX25,,https://www.cigarsdirect.com/products/romeo-y-julieta-1875-churchill?variant=19713384317025
MYFATHER|MYFATHER|THEJUDGE|GRANDROBUSTO|GRANDROBUSTO|5.625x60|CAM|BOX23,,https://www.cigarsdirect.com/collections/my-father-cigars-the-judge/products/my-father-cigars-the-judge-560-box-pressed?variant=31116864487521
PERDOMO|PERDOMO|RESERVE10THANNIVERSARYCHAMPAGNE|EPICURE|EPICURE|6x54|CAM|BOX25,,https://www.cigarsdirect.com/products/perdomo-reserve-10th-anniversary-champagne-epicure?variant=19713344077921
MYFATHER|MYFATHER|LEBIJOU1922|TORO|TORO|6.5x52|OSC|BOX23,,https://www.cigarsdirect.com/products/my-father-cigars-le-bijou-1922-toro?variant=19713281228897
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|SUN|BOX25,,https://www.cigarsdirect.com/products/padron-1964-anniversary-diplomatico-maduro?variant=19713315995745
