title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Fuente Fuente OpusX Robusto (Box of 29),https://karmacigar.com/product/arturo-fuente-opus-x-robusto-5-1-4-x-50/,Arturo Fuente,OpusX,Dominican,Robusto,5.25x50,29,806.70,true
