cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock,current_promotions_applied
LAAROMADECUBA|LAAROMADECUBA|MIAMOR|BELICOSO|BELICOSO|6.125x52|MEX|BOX25,La Aroma De Cuba Mi Amor Belicoso - 2023 #9 Cigar of the Year,https://www.cigarplace.biz/la-aroma-de-cuba-mi-amor-belicoso.html,,,,,,,199.95,True,
