title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Arturo Fuente Hemingway 7x48 (Box of 25),https://www.oldhavanacigarco.com/product/fuente-af-hemingway-natural-classic-box/1587,Arturo Fuente,Hemingway,Natural,,7x48,25,283.50,true
