cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
ROMEOYJULIETA|ROMEOYJULIETA|1875|CHURCHILL|CHURCHILL|7x50|CAM|BOX25,Churchill,https://www.bnbtobacco.com/products/romeo-y-julieta-1875?variant=33403331075,Romeo y Julieta,1875,Indonesian Shade Grown TBN,Churchill,7x50,25,209.99,True
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|CLASSIC|CLASSIC|7x48|CAM|BOX25,Classic,https://www.bnbtobacco.com/products/arturo-fuente-hemingway?variant=29429333955,Arturo Fuente,Hemingway,Cameroon,Classic,7x48,25,279.99,True
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SIGNATURE|SIGNATURE|6x46|CAM|BOX25,Signature,https://www.bnbtobacco.com/products/arturo-fuente-hemingway?variant=29429334723,Arturo Fuente,Hemingway,Cameroon,Signature,6x46,25,244.99,True
PERDOMO|PERDOMO|RESERVE10THANNIVERSARYCHAMPAGNE|EPICURE|EPICURE|6x54|CAM|BOX25,,https://www.bnbtobacco.com/products/perdomo-reserve-10th-anniversary-champagne?variant=33403289347
