title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Hoyo de Monterrey Excalibur 5.2x50 Box of 20,https://www.cigar.com/p/hoyo-excalibur-cigars/1411249/,Hoyo de Monterrey,Excalibur,Connecticut Shade,Epicure,5.2x50,20,156.99,true
Drew Estate Herrera Esteli Norteno 6.5x44 Box of 25,https://www.cigar.com/p/drew-estate-herrera-esteli-norteno-ii-cigars/2013657/,Drew Estate,Herrera Esteli Norteno,Mexican San Andres Maduro,Lonsdale,6.5x44,25,224.99,false
Padron 1964 Anniversary 7x50 Box of 25,https://www.cigar.com/p/padron-1964-anniversary-series-cigars/1474728/,Padron,1964 Anniversary,Maduro,Diplomatico,7x50,25,455,true
