title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Fuente Fuente OpusX Robusto (Box of 29),https://www.cigarboxinc.com/product/arturo-fuente-opus-x-robusto-514-50/,Arturo Fuente,Opus X,Dominican Rosado,Robusto,5.25x50,29,900,false
