title,url,brand,line,size,box_qty,price,in_stock
Arturo Fuente Hemingway 7x48 (Box of 25),https://www.cdmcigars.com/shop/cigars/brand/arturo-fuente/hemingway/arturo-fuente-hemingway-classic-natural/,Arturo Fuente,Hemingway,7x48,25,263.00,true
