cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stockRomeo y Julieta 1875 Churchill,https://www.gothamcigars.com/romeo-y-julieta-1875-churchill/,Romeo y Julieta,1875,Indonesian Shade Grown TBN,Churchill,7 x 50,25,184.99,True
ROMEOYJULIETA|ROMEOYJULIETA|1875|CHURCHILL|CHURCHILL|7x50|CAM|BOX25,,https://www.gothamcigars.com/romeo-y-julieta-1875-churchill/
MYFATHER|MYFATHER|THEJUDGE|GRANDROBUSTO|GRANDROBUSTO|5.625x60|CAM|BOX23,,https://www.gothamcigars.com/my-father-mf-the-judge-grande-robusto/
COHIBA||REDDOT|ROBUSTO|ROBUSTO|5x49|CAM|BOX25,,https://www.gothamcigars.com/cohiba-red-dot-robusto/
