cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|CLASSIC|CLASSIC|7x48|CAM|BOX25,Classic,https://foxcigar.com/shop/cigars/arturo-fuente/arturo-fuente-hemingway-classic/,Arturo Fuente,Hemingway,Cameroon,Classic,7x48,25,273.99,True
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|MAD|BOX25,Diplomatico,https://foxcigar.com/shop/cigars/padron/padron-1964-anniversary-series-diplimatico-maduro/,Padron,1964 Anniversary,Maduro,Diplomatico,7x50,25,442.50,False
MYFATHER|MYFATHER|THEJUDGE|GRANDROBUSTO|GRANDROBUSTO|5.625x60|ECU|BOX23,Grand Robusto,https://foxcigar.com/shop/cigars/my-father/my-father-the-judge-grand-robusto/,My Father,The Judge,Ecuadorian Sumatra Oscuro,Grand Robusto,5.625x60,23,274.99,True
COHIBA||REDDOT|ROBUSTO|ROBUSTO|5x49|CAM|BOX25,Robusto,https://foxcigar.com/shop/cigars/cohiba/red-dot/cohiba-robusto/,Cohiba,Red Dot,Cameroon,Robusto,5x49,25,535.99,True
ASHTON|ASHTON|VSG|ROBUSTO|ROBUSTO|5.5x50|ECU|BOX24,Robusto,https://foxcigar.com/shop/cigars/ashton/ashton-vsg-robusto/,Ashton,VSG,Ecuadorian Sun Grown,Robusto,5.5x50,24,337.99,True
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|BESTSELLER|BESTSELLER|4.5x55|CAM|BOX25,Best Seller,https://foxcigar.com/shop/cigars/arturo-fuente/arturo-fuente-best-seller/,Arturo Fuente,Hemingway,Cameroon,Best Seller,4.5x55,25,197.99,True
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SIGNATURE|SIGNATURE|6x46|CAM|BOX25,Signature,https://foxcigar.com/shop/cigars/arturo-fuente/arturo-fuente-hemingway-signature/,Arturo Fuente,Hemingway,Cameroon,Signature,6x46,25,250.99,True
PERDOMO|PERDOMO|RESERVE10THANNIVERSARYCHAMPAGNE|EPICURE|EPICURE|6x54|ECU|BOX25,Epicure,https://foxcigar.com/shop/cigars/perdomo/perdomo-10th-champagne-epicure/,Perdomo,Reserve 10th Anniversary Champagne,Ecuadorian Connecticut,Epicure,6x54,25,233.99,False
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|NAT|BOX25,Diplomatico,https://foxcigar.com/shop/cigars/padron/padron-1964-anniversary-series-diplomatico-natural/,Padron,1964 Anniversary,Natural,Diplomatico,7x50,25,442.5,True
MYFATHER|MYFATHER|LEBIJOU1922|TORO|TORO|6.5x52|NIC|BOX23,Toro,https://foxcigar.com/shop/cigars/my-father/my-father-le-bijou-1922-toro/,My Father,Le Bijou 1922,Nicaraguan Habano Oscuro,Toro,6.5x52,23,254.99,False
