title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Fuente Fuente OpusX Robusto (Box of 29),https://thecigarshouse.com/aj-fernandez/arturo-fuente-opus-x-robusto?category=cigar-brands,Arturo Fuente,OpusX,Dominican,Robusto,5.25x50,29,1491,false
