cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock,current_promotions_applied
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|CLASSIC|CLASSIC|7x48|CAM|BOX25,Classic,https://www.smokeinn.com/arturo-fuente-cigars/fuente-hemingway-classics.html,Arturo Fuente,Hemingway,Cameroon,Classic,7x48,25,273.95,True,
DREWESTATE|DREWESTATE|HERRERAESTELINORTENO|LONSDALEDELUXE|LONSDALEDELUXE|6.25x44|MEX|BOX25,Lonsdale Deluxe,https://www.smokeinn.com/Drew-Estate-Herrera-Esteli-Norteno-Lonsdale-Deluxe.html,Drew Estate,Herrera Esteli Norteno,Mexican San Andres,Lonsdale Deluxe,6.25x44,25,229.95,False,
ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SIGNATURE|SIGNATURE|6x46|CAM|BOX25,Signature,https://www.smokeinn.com/arturo-fuente-cigars/fuente-hemingway-signature.html,Arturo Fuente,Hemingway,Cameroon,Signature,6x46,25,250.95,True,
PERDOMO|PERDOMO|RESERVE10THANNIVERSARYCHAMPAGNE|EPICURE|EPICURE|6x54|ECU|BOX25,Epicure,https://www.smokeinn.com/perdomo-reserve-champagne-Epicure.html,Perdomo,Reserve 10th Anniversary Champagne,Ecuadorian Connecticut,Epicure,6x54,25,239.95,True,
MYFATHER|MYFATHER|THEJUDGE|GRANDROBUSTO|GRANDROBUSTO|5.625x60|ECU|BOX23,Grand Robusto,https://www.smokeinn.com/My-Father-The-JudgeGrand-Robusto.html,My Father,The Judge,Ecuadorian Sumatra Oscuro,Grand Robusto,5.625x60,23,274.95,True,
MYFATHER|MYFATHER|LEBIJOU1922|TORO|TORO|6.5x52|NIC|BOX23,Toro,https://www.smokeinn.com/cigars-my-father-le-bijou-pepin-garcia-toro.html,My Father,Le Bijou 1922,Nicaraguan Habano Oscuro,Toro,6.5x52,23,254.5,True,
FOUNDATION|OLMEC|OLMEC|TORO|TORO|6x52|MAD|BOX12,Maduro Toro,https://www.smokeinn.com/Foundation-Olmec-Maduro-Toro.html,Foundation,Olmec,Maduro,Toro,6x52,12,165.95,True,
HOYODEMONTERREY|HOYODEMONTERREY|EXCALIBUR|EPICURE|EPICURE|5.25x50|CT|BOX20,Epicure,https://www.smokeinn.com/Excalibur-Epicures.html,Hoyo de Monterrey,Excalibur,Connecticut Shade,Epicure,5.25x50,20,163.95,True,
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|MAD|BOX25,Diplomatico,https://www.smokeinn.com/padron-anniversary-1964-maduro-diplomatico.html,Padron,1964 Anniversary,Maduro,Diplomatico,7x50,25,454.95,True,
PADRON|PADRON|1964ANNIVERSARY|DIPLOMATICO|DIPLOMATICO|7x50|NAT|BOX25,Diplomatico,https://www.smokeinn.com/padron-anniversary-1964-natural-diplomatico.html,Padron,1964 Anniversary,Natural,Diplomatico,7x50,25,454.95,True,
