title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Arturo Fuente Hemingway 7x48 (Box of 25),https://www.tampasweethearts.com/hemingwayclassic.aspx,Arturo Fuente,Hemingway,Cameroon,Classic,7x48,25,273.95,True
