title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock
Hoyo de Monterrey Excalibur 5.2x50 Box of 20,https://www.pipesandcigars.com/product/hoyo-excalibur/HEA-PM.html,Hoyo de Monterrey,Excalibur,Natural,,5.2x50,20,156.99,true
