cigar_id,title,url,brand,line,wrapper,vitola,size,box_qty,price,in_stock,current_promotions_applied
CAO|CAO|FLATHEAD|V554CAMSHAFT|V554CAMSHAFT|5.5x54|CT|BOX24,V554 Camshaft,https://www.hilandscigars.com/shop/cigars/cao/cao-flathead/c-a-o-flatthead-v554-2/,CAO,Flathead,Connecticut Broadleaf,V554 Camshaft,5.5x54,24,127.98,True,
CAO|CAO|FLATHEAD|V660CARB|V660CARB|6x60|CT|BOX24,V660 Carb,https://www.hilandscigars.com/shop/cigars/cao/cao-flathead/c-a-o-flathead-v660-carb/,CAO,Flathead,Connecticut Broadleaf,V660 Carb,6x60,24,179.98,True,
CAO|CAO|FLATHEAD|V770BIGBLOCK|V770BIGBLOCK|7x70|CT|BOX24,V770 Big Block,https://www.hilandscigars.com/shop/cigars/cao/cao-flathead/c-a-o-flathead-v770-big-block/,CAO,Flathead,Connecticut Broadleaf,V770 Big Block,7x70,24,179.98,True,
MACANUDO|MACANUDO|CAFE|HYDEPARK|HYDEPARK|5.5x49|CT|BOX25,Hyde Park,https://www.hilandscigars.com/shop/cigars/macanudo/macanudo-cafe/macanudo-cafe-hyde-park/,Macanudo,Cafe,Connecticut Shade,Hyde Park,5.5x49,25,169.98,True,
MACANUDO|MACANUDO|CAFE|HAMPTONCOURT|HAMPTONCOURT|5.25x42|CT|BOX25,Hampton Court,https://www.hilandscigars.com/shop/cigars/macanudo/macanudo-cafe/macanudo-cafe-hampton-court/,Macanudo,Cafe,Connecticut Shade,Hampton Court,5.25x42,25,169.98,True,
MACANUDO|MACANUDO|CAFE|DUKEOFDEVON|DUKEOFDEVON|5.5x42|CT|BOX25,Duke of Devon,https://www.hilandscigars.com/shop/cigars/macanudo/macanudo-cafe/macanudo-cafe-duke-of-devon/,Macanudo,Cafe,Connecticut Shade,Duke of Devon,5.5x42,25,149.98,True,
DREWESTATE|DREWESTATE|UNDERCROWNMADURO|ROBUSTO|ROBUSTO|5x54|SAN|BOX25,Robusto,https://www.hilandscigars.com/shop/cigars/drew-estate/undercrown-maduro/undercrown-maduro-robusto-5-54-box-of-25/,Drew Estate,Undercrown Maduro,San Andres,Robusto,5x54,25,199.98,True,
DREWESTATE|DREWESTATE|UNDERCROWNMADURO|GRANTORO|GRANTORO|6x52|SAN|BOX25,Gran Toro,https://www.hilandscigars.com/shop/cigars/drew-estate/undercrown-maduro/undercrown-maduro-gran-toro-6-x52-box-of-25/,Drew Estate,Undercrown Maduro,San Andres,Gran Toro,6x52,25,210.98,True,
DREWESTATE|DREWESTATE|UNDERCROWNMADURO|CORONADOBLE|CORONADOBLE|7x54|SAN|BOX25,Corona Doble,https://www.hilandscigars.com/shop/cigars/drew-estate/undercrown-maduro/undercrown-maduro-corona-doble-7x54-box-of-25/,Drew Estate,Undercrown Maduro,San Andres,Corona Doble,7x54,25,240.98,True,
COHIBA||REDDOT|CHURCHILL|CHURCHILL|7x49|CAM|BOX25,Churchill,https://www.hilandscigars.com/shop/cigars/cohiba/cohiba-red-dot/cohiba-churchill/,Cohiba,Red Dot,Cameroon,Churchill,7x49,25,325.98,True,
COHIBA||REDDOT|ROBUSTO|ROBUSTO|5x49|CAM|BOX25,Robusto,https://www.hilandscigars.com/shop/cigars/cohiba/cohiba-red-dot/cohiba-robusto/,Cohiba,Red Dot,Cameroon,Robusto,5x49,25,310.98,True,
OLIVA|OLIVA|SERIEG|ROBUSTO|ROBUSTO|4.5x50|CAM|BOX25,Robusto,https://www.hilandscigars.com/shop/cigars/oliva/oliva-serie-g-robusto/,Oliva,Serie G,Cameroon,Robusto,4.5x50,25,92.98,True,
OLIVA|OLIVA|SERIEG|TORO|TORO|6x50|CAM|BOX25,Toro,https://www.hilandscigars.com/shop/cigars/oliva/oliva-serie-g-toro/,Oliva,Serie G,Cameroon,Toro,6x50,25,101.98,True,
OLIVA|OLIVA|SERIEG|CHURCHILL|CHURCHILL|7x48|CAM|BOX25,Churchill,https://www.hilandscigars.com/shop/cigars/oliva/oliva-serie-g-churchill/,Oliva,Serie G,Cameroon,Churchill,7x48,25,120.98,True,
