confidence,score,cid,brand,line,vitola,wrapper,cid_box_qty,retailer_key,product_title,product_url,product_vendor,variant_title,variant_price,variant_box_qty,available,reason
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|DONCARLOS|NO.2|NO.2|5.875x55|CAM|BOX25,Arturo Fuente,Don Carlos,No. 2,Cameroon,25,baysidecigars,Arturo Fuente Don Carlos No. 2,https://baysidecigars.com/products/arturo-fuente-don-carlos-no-2,Coco Cigars,Box of 25,435.00,25,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SIGNATURE|SIGNATURE|6x46|SUN|BOX25,Arturo Fuente,Hemingway,Signature,Sun Grown,25,baysidecigars,Arturo Fuente Hemingway Signature Natural,https://baysidecigars.com/products/arturo-fuente-hemingway-signature,Coco Cigars,Box of 25,340.00,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ASHTON|ASHTON|SYMMETRY|BELICOSO|BELICOSO|6.25x52|ECU|BOX25,Ashton,Symmetry,Belicoso,Ecuadorian Habano,25,baysidecigars,Ashton Symmetry Belicoso,https://baysidecigars.com/products/ashton-symmetry-belicoso,Coco Cigars,Box of 25,299.00,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|DONCARLOS|ROBUSTO|ROBUSTO|5x50|CAM|BOX25,Arturo Fuente,Don Carlos,Robusto,Cameroon,25,baysidecigars,Arturo Fuente Don Carlos Double Robusto,https://baysidecigars.com/products/arturo-fuente-don-carlos-double-robusto,Coco Cigars,Box of 25,420.00,25,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|CHATEAUFUENTE|CHATEAUFUENTE|CHATEAUFUENTE|4.5x50|MAD|BOX20,Arturo Fuente,Chateau Fuente,Chateau Fuente,Maduro,20,baysidecigars,Arturo Fuente Double Chateau Fuente Sun Grown,https://baysidecigars.com/products/arturo-fuente-double-chateau-fuente-sun-grown,Coco Cigars,Box of 20,245.00,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|CHATEAUFUENTE|DOUBLECHATEAUFUENTE|DOUBLECHATEAUFUENTE|6.75x50|CT|BOX25,Arturo Fuente,Chateau Fuente,Double Chateau Fuente,Connecticut Shade,25,baysidecigars,"Arturo Fuente Chateau Fuente Queen ""B"" Sun Grown",https://baysidecigars.com/products/arturo-fuente-chateau-fuente-queen-b-sun-grown,Coco Cigars,Box of 25,246.00,25,True,"brand=100.0, line=100.0, vitola=80.0, box_qty=exact"
HIGH,100,MONTECRISTO|MONTECRISTO|CLASSIC|ROBUSTO|ROBUSTO|5x50|CT|BOX20,Montecristo,Classic,Robusto,Connecticut Shade,20,baysidecigars,Montecristo Classic Series Robusto,https://baysidecigars.com/products/montecristo-classic-series-robusto,Coco Cigars,Box of 20,365.00,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MONTECRISTO|MONTECRISTO|CLASSIC|ESPECIAL|ESPECIAL|7.625x38|CT|BOX20,Montecristo,Classic,Especial,Connecticut Shade,20,baysidecigars,Montecristo Classic Especial No. 3,https://baysidecigars.com/products/montecristo-classic-especial-no-3,Coco Cigars,Box of 20,315.00,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MONTECRISTO|MONTECRISTO|CLASSIC|CHURCHILL|CHURCHILL|7x48|CT|BOX20,Montecristo,Classic,Churchill,Connecticut Shade,20,baysidecigars,Montecristo Classic Series Churchill,https://baysidecigars.com/products/montecristo-classic-series-churchill,Coco Cigars,Box of 20,399.00,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,LAFLORDOMINICANA|LAFLORDOMINICANA|DOUBLELIGERO|CHISEL|CHISEL|6.5x54|ECU|BOX20,La Flor Dominicana,Double Ligero,Chisel,Ecuadorian Sumatra,20,baysidecigars,La Flor Dominicana Double Ligero Chisel Natural,https://baysidecigars.com/products/la-flor-dominicana-double-ligero-chisel-natural,Coco Cigars,Box of 20,215.00,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|DONCARLOS|PERSONALRESERVEROBUSTO|PERSONALRESERVEROBUSTO|5x50|CAM|BOX20,Arturo Fuente,Don Carlos,Personal Reserve Robusto,Cameroon,20,baysidecigars,Arturo Fuente Don Carlos Personal Reserve,https://baysidecigars.com/products/arturo-fuente-don-carlos-personal-reserve,Coco Cigars,Box of 20,729.00,20,True,"brand=100.0, line=100.0, vitola=80.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|CHATEAUFUENTE|CHATEAUFUENTE|CHATEAUFUENTE|4.5x50|SUN|BOX20,Arturo Fuente,Chateau Fuente,Chateau Fuente,Sun Grown,20,baysidecigars,Arturo Fuente Double Chateau Fuente Natural,https://baysidecigars.com/products/arturo-fuente-chateau-fuente-natural-double-toro-cigars,Coco Cigars,Box of 20,245.00,20,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|CHATEAUFUENTE|PYRAMID|PYRAMID|6x52|CT|BOX25,Arturo Fuente,Chateau Fuente,Pyramid,Connecticut Shade,25,baysidecigars,Arturo Fuente Chateau Fuente Natural - Pyramid Cigars,https://baysidecigars.com/products/arturo-fuente-chateau-fuente-natural-pyramid-cigars,Coco Cigars,Box of 25,340.00,25,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ROMEOYJULIETA|ROMEOYJULIETA|1875|ROMEO|ROMEO|5.5x50|IND|BOX4,Romeo y Julieta,1875,Romeo,Indonesian Shade Grown TBN,4,bnbtobacco,Romeo y Julieta 1875,https://www.bnbtobacco.com/products/romeo-y-julieta-1875,Romeo y Julieta,"Bully (4.5"" x 50) / Box of 25",166.99,4,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,LAAROMADECUBA|LAAROMADECUBA|MIAMOR|RESERVA|RESERVA|5.5x50|MEX|BOX5,La Aroma de Cuba,Mi Amor,Reserva,Mexican San Andres,5,bnbtobacco,La Aroma de Cuba Mi Amor Reserva,https://www.bnbtobacco.com/products/la-aroma-de-cuba-mi-amor-reserva,La Aroma de Cuba,"Beso (5.75"" x 48) / Box of 24",225.99,5,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|CHATEAUFUENTE|CHATEAUFUENTE|CHATEAUFUENTE|4.5x50|MAD|BOX4,Arturo Fuente,Chateau Fuente,Chateau Fuente,Maduro,4,bnbtobacco,Arturo Fuente Chateau Fuente Cigars,https://www.bnbtobacco.com/products/arturo-fuente-chateau-fuente,Arturo Fuente,"Chateau Fuente Maduro (4.5"" x 50) / Box of 20",144.99,4,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MYFATHER|MYFATHER|FLORDELASANTILLAS|TORO|TORO|6x54|NIC|BOX20,My Father,Flor de las Antillas,Toro,Nicaraguan Sun Grown,20,cigarsdirect,My Father Flor de Las Antillas San Andres Toro,https://www.cigarsdirect.com/products/my-father-cigars-flor-de-las-antillas-san-andres-toro,my father cigars,Box of 20,234.00,20,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MYFATHER|MYFATHER|FLORDELASANTILLAS|ROBUSTO|ROBUSTO|5x50|NIC|BOX20,My Father,Flor de las Antillas,Robusto,Nicaraguan Sun Grown,20,cigarsdirect,My Father Flor de las Antillas San Andres Robusto,https://www.cigarsdirect.com/products/my-father-cigars-flor-de-las-antillas-san-andres-robusto,my father cigars,Box of 20,216.00,20,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MYFATHER|MYFATHER|BLUE|TORO|TORO|6x54|CON|BOX20,My Father,Blue,Toro,Connecticut Broadleaf Rosado,20,cigarsdirect,My Father Blue Toro Gordo,https://www.cigarsdirect.com/products/my-father-cigars-blue-toro-gordo,my father cigars,Box of 20,235.80,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|SIGNATURE|SIGNATURE|6x46|SUN|BOX25,Arturo Fuente,Hemingway,Signature,Sun Grown,25,cigarsdirect,Arturo Fuente Hemingway Signature Sungrown Oscuro,https://www.cigarsdirect.com/products/arturo-fuente-hemingway-sungrown-oscuro-signature,arturo fuente,Box of 25,390.00,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|HEMINGWAY|CLASSIC|CLASSIC|7x48|SUN|BOX25,Arturo Fuente,Hemingway,Classic,Sun Grown,25,cigarsdirect,Arturo Fuente Hemingway Classic Sungrown Oscuro,https://www.cigarsdirect.com/products/arturo-fuente-hemingway-sungrown-oscuro-classic,arturo fuente,Box of 25,410.00,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MYFATHER|MYFATHER|JAIMEGARCIARESERVAESPECIAL|CHURCHILL|CHURCHILL|7x48|NIC|BOX20,My Father,Jaime Garcia Reserva Especial,Churchill,Nicaraguan Habano,20,cigarsdirect,Jaime Garcia Reserva Especial Connecticut Churchill,https://www.cigarsdirect.com/products/my-father-jaime-garcia-reserva-especial-connecticut-churchill,my father cigars,Box of 20,183.60,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MYFATHER|MYFATHER|JAIMEGARCIARESERVAESPECIAL|TORO|TORO|6x52|NIC|BOX20,My Father,Jaime Garcia Reserva Especial,Toro,Nicaraguan Habano,20,cigarsdirect,Jaime Garcia Reserva Especial Connecticut Toro Gordo,https://www.cigarsdirect.com/products/my-father-cigars-jaime-garcia-reserva-especial-connecticut-toro-gordo,my father cigars,Box of 20,199.80,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MYFATHER|MYFATHER|JAIMEGARCIARESERVAESPECIAL|ROBUSTO|ROBUSTO|5x50|NIC|BOX20,My Father,Jaime Garcia Reserva Especial,Robusto,Nicaraguan Habano,20,cigarsdirect,Jaime Garcia Reserva Especial Connecticut Robusto,https://www.cigarsdirect.com/products/my-father-cigars-jaime-garcia-reserva-especial-connecticut-robusto,my father cigars,Box of 20,165.60,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ROMEOYJULIETA|ROMEOYJULIETA|1875CONNECTICUTNICARAGUA|CHURCHILL|CHURCHILL|7x50|CON|BOX25,Romeo y Julieta,1875 Connecticut Nicaragua,Churchill,Connecticut,25,cigarsdirect,Romeo y Julieta 1875 Connecticut Nicaragua Churchill,https://www.cigarsdirect.com/products/romeo-y-julieta-1875-connecticut-nicaragua-churchill,romeo y julieta,Box of 25,222.75,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ROMEOYJULIETA|ROMEOYJULIETA|1875CONNECTICUTNICARAGUA|TORO|TORO|6x52|CON|BOX25,Romeo y Julieta,1875 Connecticut Nicaragua,Toro,Connecticut,25,cigarsdirect,Romeo y Julieta 1875 Connecticut Nicaragua Toro,https://www.cigarsdirect.com/products/romeo-y-julieta-1875-connecticut-nicaragua-toro,romeo y julieta,Box of 25,202.00,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ROMEOYJULIETA|ROMEOYJULIETA|1875CONNECTICUTNICARAGUA|ROBUSTO|ROBUSTO|5x50|CON|BOX25,Romeo y Julieta,1875 Connecticut Nicaragua,Robusto,Connecticut,25,cigarsdirect,Romeo y Julieta 1875 Connecticut Nicaragua Bully Robusto,https://www.cigarsdirect.com/products/romeo-y-julieta-1875-connecticut-nicaragua-bully,romeo y julieta,Box of 25,193.75,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ROCKYPATEL|ROCKYPATEL|WHITELABEL|ROBUSTO|ROBUSTO|5x50|ECU|BOX4,Rocky Patel,White Label,Robusto,Ecuadorian Connecticut,4,cigarsdirect,Rocky Patel White Label Robusto Grande 4 Pack,https://www.cigarsdirect.com/products/rocky-patel-white-label-robusto-grande-4-pack,rocky patel,Box of 4,75.60,4,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,CAO|CAO|AMAZONBASIN|TORO|TORO|6.25x52|ECU|BOX18,CAO,Amazon Basin,Toro,Ecuadorian Sumatra,18,cigarsdirect,CAO Amazon Basin Toro,https://www.cigarsdirect.com/products/cao-amazon-basin-toro,cao,Box of 18,321.00,18,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,OLIVA|OLIVA|SERIEG|ROBUSTO|ROBUSTO|4.5x50|MEX|BOX25,Oliva,Serie G,Robusto,Mexican San Andres,25,cigarsdirect,Oliva Serie G Cameroon Robusto,https://www.cigarsdirect.com/products/oliva-serie-g-cameroon-robusto,oliva,Box of 25,174.66,25,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|GRANRESERVA|SPANISHLONSDALE|SPANISHLONSDALE|6.5x42|CAM|BOX25,Arturo Fuente,Gran Reserva,Spanish Lonsdale,Cameroon,25,cigarsdirect,Arturo Fuente Gran Reserva Spanish Lonsdale Claro,https://www.cigarsdirect.com/products/arturo-fuente-gran-reserva-spanish-lonsdale-claro,arturo fuente,Box of 25,188.38,25,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|GRANRESERVA|CHURCHILL|CHURCHILL|7.25x48|CAM|BOX25,Arturo Fuente,Gran Reserva,Churchill,Cameroon,25,cigarsdirect,Arturo Fuente Gran Reserva Churchill Claro,https://www.cigarsdirect.com/products/arturo-fuente-gran-reserva-churchill-claro,arturo fuente,Box of 25,231.00,25,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ARTUROFUENTE|ARTUROFUENTE|GRANRESERVA|FLORFINA8-5-8|FLORFINA8-5-8|6x47|CAM|BOX25,Arturo Fuente,Gran Reserva,Flor Fina 8-5-8,Cameroon,25,cigarsdirect,Arturo Fuente Gran Reserva Flor Fina 858 Claro,https://www.cigarsdirect.com/products/arturo-fuente-gran-reserva-flor-fina-858-claro,arturo fuente,Box of 25,209.00,25,True,"brand=100.0, line=100.0, vitola=81.81818181818181, box_qty=exact"
HIGH,100,CAO|CAO|MX2|GORDO|GORDO|6x60|BRA|BOX20,CAO,MX2,Gordo,Brazilian Maduro,20,cigarsdirect,CAO MX2 Gordo,https://www.cigarsdirect.com/products/cao-mx2-gordo,cao,Box of 20,190.40,20,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,CAO|CAO|NICARAGUA|TIPITAPA|TIPITAPA|5x56|NIC|BOX20,CAO,Nicaragua,Tipitapa,Nicaraguan Habano,20,cigarsdirect,CAO Nicaragua Tipitapa Robusto,https://www.cigarsdirect.com/products/cao-nicaragua-tipitapa-robusto,cao,Box of 20,126.24,20,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,CAO|CAO|NICARAGUA|MATAGALPA|MATAGALPA|6x60|NIC|BOX20,CAO,Nicaragua,Matagalpa,Nicaraguan Habano,20,cigarsdirect,CAO Nicaragua Matagalpa Corona,https://www.cigarsdirect.com/products/cao-nicaragua-matagalpa-corona,cao,Box of 20,127.84,20,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,CAO|CAO|NICARAGUA|GRANADA|GRANADA|5.625x46|NIC|BOX20,CAO,Nicaragua,Granada,Nicaraguan Habano,20,cigarsdirect,CAO Nicaragua Granada Toro,https://www.cigarsdirect.com/products/cao-nicaragua-granada-toro,cao,Box of 20,127.84,20,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ALECBRADLEY|ALECBRADLEY|BLACKMARKET|CHURCHILL|CHURCHILL|6.75x47|NIC|BOX24,Alec Bradley,Black Market,Churchill,Nicaraguan,24,cigarsdirect,Alec Bradley Black Market Churchill,https://www.cigarsdirect.com/products/alec-bradley-black-market-churchill,alec bradley,Box of 24,255.31,24,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ROMEOYJULIETA|ROMEOYJULIETA|RESERVAREAL|TWISTEDLOVESTORY|TWISTEDLOVESTORY|4.25x46|ECU|BOX25,Romeo y Julieta,Reserva Real,Twisted Love Story,Ecuador Connecticut/Habano,25,cigarsdirect,Romeo y Julieta Reserva Real Twisted Love Story Perfecto,https://www.cigarsdirect.com/products/romeo-y-julieta-reserva-real-twisted-love-story,romeo y julieta,Box of 25,214.50,25,True,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,DREWESTATE|DREWESTATE|BLACKENEDM81|TORO|TORO|6x52|CT|BOX20,Drew Estate,Blackened M81,Toro,Connecticut Broadleaf,20,cigarsdirect,Drew Estate Blackened M81 Toro,https://www.cigarsdirect.com/products/drew-estate-blackened-m81-toro,drew estate,Box of 20,213.80,20,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,ROMEOYJULIETA|ROMEOYJULIETA|RESERVAREAL|TWISTEDTORO|TWISTEDTORO|6x54|ECU|BOX25,Romeo y Julieta,Reserva Real,Twisted Toro,Ecuador Connecticut/Habano,25,cigarsdirect,Romeo y Julieta Reserva Real Twisted Toro,https://www.cigarsdirect.com/products/romeo-y-julieta-reserva-real-twisted-toro,romeo y julieta,Box of 25,241.00,25,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MONTECRISTO|MONTECRISTO|CRAFTEDBYAJFERNANDEZ|TORO|TORO|6x52|NIC|BOX10,Montecristo,Crafted by AJ Fernandez,Toro,Nicaraguan Habano,10,cigarsdirect,Montecristo Crafted by AJ Fernandez Toro,https://www.cigarsdirect.com/products/montecristo-crafted-by-aj-fernandez-toro,montecristo,Box of 10,115.60,10,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
HIGH,100,MONTECRISTO|MONTECRISTO|CRAFTEDBYAJFERNANDEZ|ROBUSTO|ROBUSTO|5x50|NIC|BOX10,Montecristo,Crafted by AJ Fernandez,Robusto,Nicaraguan Habano,10,cigarsdirect,Montecristo Crafted by AJ Fernandez Robusto,https://www.cigarsdirect.com/products/montecristo-crafted-by-aj-fernandez-robusto,montecristo,Box of 10,106.33,10,False,"brand=100.0, line=100.0, vitola=100.0, box_qty=exact"
